path,image_name,label_name,label_idx,split
data\sunny\s3412.jpg,s3412.jpg,sunny,4,train
data\sunny\25691651.jpg,25691651.jpg,sunny,4,train
data\cloudy\c2523.jpg,c2523.jpg,cloudy,0,train
data\sunny\s3023.jpg,s3023.jpg,sunny,4,train
data\cloudy\c3881.jpg,c3881.jpg,cloudy,0,train
data\foggy\4555.jpg,4555.jpg,foggy,1,train
data\sunny\s4143.jpg,s4143.jpg,sunny,4,train
data\cloudy\c2768.jpg,c2768.jpg,cloudy,0,train
data\rainy\rainy day-115.jpeg,rainy day-115.jpeg,rainy,2,train
data\cloudy\c089.jpg,c089.jpg,cloudy,0,train
data\cloudy\c3957.jpg,c3957.jpg,cloudy,0,train
data\sunny\s4665.jpg,s4665.jpg,sunny,4,train
data\sunny\s0501.jpg,s0501.jpg,sunny,4,train
data\cloudy\c2877.jpg,c2877.jpg,cloudy,0,train
data\sunny\s1626.jpg,s1626.jpg,sunny,4,train
data\sunny\s4353.jpg,s4353.jpg,sunny,4,train
data\cloudy\19396880.jpg,19396880.jpg,cloudy,0,train
data\sunny\s145.jpg,s145.jpg,sunny,4,train
data\sunny\8557483.jpg,8557483.jpg,sunny,4,train
data\sunny\s0236.jpg,s0236.jpg,sunny,4,train
data\rainy\1185.jpg,1185.jpg,rainy,2,train
data\sunny\s2085.jpg,s2085.jpg,sunny,4,train
data\snowy\snowy weather-102.jpeg,snowy weather-102.jpeg,snowy,3,train
data\sunny\s3486.jpg,s3486.jpg,sunny,4,train
data\snowy\108293074.jpg,108293074.jpg,snowy,3,train
data\cloudy\3908059.jpg,3908059.jpg,cloudy,0,train
data\sunny\s3688.jpg,s3688.jpg,sunny,4,train
data\cloudy\c4295.jpg,c4295.jpg,cloudy,0,train
data\rainy\1476.jpg,1476.jpg,rainy,2,train
data\sunny\s066.jpg,s066.jpg,sunny,4,train
data\cloudy\c3275.jpg,c3275.jpg,cloudy,0,train
data\cloudy\c4266.jpg,c4266.jpg,cloudy,0,train
data\sunny\s4743.jpg,s4743.jpg,sunny,4,train
data\snowy\248132590.jpg,248132590.jpg,snowy,3,train
data\snowy\0946.jpg,0946.jpg,snowy,3,train
data\sunny\s0095.jpg,s0095.jpg,sunny,4,train
data\cloudy\cloudy80.jpg,cloudy80.jpg,cloudy,0,train
data\sunny\s0364.jpg,s0364.jpg,sunny,4,train
data\sunny\s068.jpg,s068.jpg,sunny,4,train
data\foggy\4881.jpg,4881.jpg,foggy,1,train
data\rainy\rainy weather-115.jpeg,rainy weather-115.jpeg,rainy,2,train
data\cloudy\1417792.jpg,1417792.jpg,cloudy,0,train
data\sunny\s1405.jpg,s1405.jpg,sunny,4,train
data\cloudy\c2681.jpg,c2681.jpg,cloudy,0,train
data\foggy\4287.jpg,4287.jpg,foggy,1,train
data\snowy\91367429.jpg,91367429.jpg,snowy,3,train
data\sunny\s0671.jpg,s0671.jpg,sunny,4,train
data\cloudy\c2867.jpg,c2867.jpg,cloudy,0,train
data\sunny\s1948.jpg,s1948.jpg,sunny,4,train
data\sunny\s3717.jpg,s3717.jpg,sunny,4,train
data\sunny\s0090.jpg,s0090.jpg,sunny,4,train
data\cloudy\c2500.jpg,c2500.jpg,cloudy,0,train
data\rainy\rainy weather-65.jpeg,rainy weather-65.jpeg,rainy,2,train
data\snowy\1252.jpg,1252.jpg,snowy,3,train
data\sunny\s1239.jpg,s1239.jpg,sunny,4,train
data\cloudy\c0819.jpg,c0819.jpg,cloudy,0,train
data\sunny\s0830.jpg,s0830.jpg,sunny,4,train
data\sunny\s1785.jpg,s1785.jpg,sunny,4,train
data\sunny\s0449.jpg,s0449.jpg,sunny,4,train
data\rainy\1456.jpg,1456.jpg,rainy,2,train
data\cloudy\c3061.jpg,c3061.jpg,cloudy,0,train
data\cloudy\c0333.jpg,c0333.jpg,cloudy,0,train
data\sunny\s4053.jpg,s4053.jpg,sunny,4,train
data\cloudy\cloudy day-26.jpeg,cloudy day-26.jpeg,cloudy,0,train
data\snowy\0852.jpg,0852.jpg,snowy,3,train
data\snowy\376596692.jpg,376596692.jpg,snowy,3,train
data\sunny\s1910.jpg,s1910.jpg,sunny,4,train
data\cloudy\c1708.jpg,c1708.jpg,cloudy,0,train
data\sunny\s1622.jpg,s1622.jpg,sunny,4,train
data\snowy\369295062.jpg,369295062.jpg,snowy,3,train
data\sunny\s2618.jpg,s2618.jpg,sunny,4,train
data\sunny\s1679.jpg,s1679.jpg,sunny,4,train
data\cloudy\9784614.jpg,9784614.jpg,cloudy,0,train
data\snowy\1351.jpg,1351.jpg,snowy,3,train
data\sunny\s3683.jpg,s3683.jpg,sunny,4,train
data\rainy\306026236.jpg,306026236.jpg,rainy,2,train
data\foggy\foggy day-138.jpeg,foggy day-138.jpeg,foggy,1,train
data\snowy\2124837706.jpg,2124837706.jpg,snowy,3,train
data\sunny\s0545.jpg,s0545.jpg,sunny,4,train
data\sunny\s3435.jpg,s3435.jpg,sunny,4,train
data\sunny\s3728.jpg,s3728.jpg,sunny,4,train
data\cloudy\c2924.jpg,c2924.jpg,cloudy,0,train
data\cloudy\cloudy day-146.jpeg,cloudy day-146.jpeg,cloudy,0,train
data\sunny\s2125.jpg,s2125.jpg,sunny,4,train
data\cloudy\c2060.jpg,c2060.jpg,cloudy,0,train
data\rainy\rain209.jpg,rain209.jpg,rainy,2,train
data\sunny\s4177.jpg,s4177.jpg,sunny,4,train
data\cloudy\26097831.jpg,26097831.jpg,cloudy,0,train
data\sunny\29501722.jpg,29501722.jpg,sunny,4,train
data\foggy\2126122007.jpg,2126122007.jpg,foggy,1,train
data\rainy\1588.jpg,1588.jpg,rainy,2,train
data\cloudy\c2207.jpg,c2207.jpg,cloudy,0,train
data\snowy\0996.jpg,0996.jpg,snowy,3,train
data\sunny\s3082.jpg,s3082.jpg,sunny,4,train
data\cloudy\c0570.jpg,c0570.jpg,cloudy,0,train
data\sunny\s4140.jpg,s4140.jpg,sunny,4,train
data\cloudy\cloudy weather-126.png,cloudy weather-126.png,cloudy,0,train
data\cloudy\c0652.jpg,c0652.jpg,cloudy,0,train
data\cloudy\c1016.jpg,c1016.jpg,cloudy,0,train
data\foggy\103.jpg,103.jpg,foggy,1,train
data\snowy\750983908.jpg,750983908.jpg,snowy,3,train
data\sunny\8528686.jpg,8528686.jpg,sunny,4,train
data\cloudy\c1528.jpg,c1528.jpg,cloudy,0,train
data\sunny\s4628.jpg,s4628.jpg,sunny,4,train
data\cloudy\cloudy weather-69.jpeg,cloudy weather-69.jpeg,cloudy,0,train
data\foggy\foggy day-18.jpeg,foggy day-18.jpeg,foggy,1,train
data\rainy\1535292729.jpg,1535292729.jpg,rainy,2,train
data\rainy\537851801.jpg,537851801.jpg,rainy,2,train
data\sunny\shine62.jpg,shine62.jpg,sunny,4,train
data\sunny\s1935.jpg,s1935.jpg,sunny,4,train
data\cloudy\c0340.jpg,c0340.jpg,cloudy,0,train
data\cloudy\c2349.jpg,c2349.jpg,cloudy,0,train
data\rainy\1728.jpg,1728.jpg,rainy,2,train
data\cloudy\c4819.jpg,c4819.jpg,cloudy,0,train
data\sunny\s2766.jpg,s2766.jpg,sunny,4,train
data\rainy\58638766.jpg,58638766.jpg,rainy,2,train
data\sunny\s3174.jpg,s3174.jpg,sunny,4,train
data\sunny\11723908.jpg,11723908.jpg,sunny,4,train
data\snowy\1152.jpg,1152.jpg,snowy,3,train
data\sunny\s3265.jpg,s3265.jpg,sunny,4,train
data\snowy\snowy day-41.jpeg,snowy day-41.jpeg,snowy,3,train
data\sunny\s101.jpg,s101.jpg,sunny,4,train
data\sunny\s2264.jpg,s2264.jpg,sunny,4,train
data\sunny\s1049.jpg,s1049.jpg,sunny,4,train
data\sunny\s0196.jpg,s0196.jpg,sunny,4,train
data\cloudy\25672562.jpg,25672562.jpg,cloudy,0,train
data\sunny\s3671.jpg,s3671.jpg,sunny,4,train
data\snowy\4005441.jpg,4005441.jpg,snowy,3,train
data\sunny\s0400.jpg,s0400.jpg,sunny,4,train
data\foggy\4890.jpg,4890.jpg,foggy,1,train
data\cloudy\c1712.jpg,c1712.jpg,cloudy,0,train
data\cloudy\c2646.jpg,c2646.jpg,cloudy,0,train
data\sunny\sunny weather-53.jpeg,sunny weather-53.jpeg,sunny,4,train
data\cloudy\c4437.jpg,c4437.jpg,cloudy,0,train
data\cloudy\c0433.jpg,c0433.jpg,cloudy,0,train
data\snowy\0868.jpg,0868.jpg,snowy,3,train
data\sunny\s127.jpg,s127.jpg,sunny,4,train
data\sunny\s118.jpg,s118.jpg,sunny,4,train
data\cloudy\cloudy118.jpg,cloudy118.jpg,cloudy,0,train
data\cloudy\c0120.jpg,c0120.jpg,cloudy,0,train
data\sunny\s2031.jpg,s2031.jpg,sunny,4,train
data\cloudy\c1215.jpg,c1215.jpg,cloudy,0,train
data\sunny\shine24.jpg,shine24.jpg,sunny,4,train
data\cloudy\c0931.jpg,c0931.jpg,cloudy,0,train
data\rainy\1669.jpg,1669.jpg,rainy,2,train
data\cloudy\c1871.jpg,c1871.jpg,cloudy,0,train
data\snowy\snowy day-68.jpeg,snowy day-68.jpeg,snowy,3,train
data\sunny\s0327.jpg,s0327.jpg,sunny,4,train
data\sunny\s4121.jpg,s4121.jpg,sunny,4,train
data\rainy\2632698143.jpg,2632698143.jpg,rainy,2,train
data\sunny\s3758.jpg,s3758.jpg,sunny,4,train
data\sunny\s4609.jpg,s4609.jpg,sunny,4,train
data\snowy\1241.jpg,1241.jpg,snowy,3,train
data\cloudy\11726007.jpg,11726007.jpg,cloudy,0,train
data\cloudy\c3305.jpg,c3305.jpg,cloudy,0,train
data\sunny\11726036.jpg,11726036.jpg,sunny,4,train
data\rainy\1833713809.jpg,1833713809.jpg,rainy,2,train
data\cloudy\c3306.jpg,c3306.jpg,cloudy,0,train
data\cloudy\c2057.jpg,c2057.jpg,cloudy,0,train
data\cloudy\c1159.jpg,c1159.jpg,cloudy,0,train
data\sunny\s4129.jpg,s4129.jpg,sunny,4,train
data\sunny\s0071.jpg,s0071.jpg,sunny,4,train
data\sunny\s0390.jpg,s0390.jpg,sunny,4,train
data\sunny\shine6.jpg,shine6.jpg,sunny,4,train
data\rainy\47516171.jpg,47516171.jpg,rainy,2,train
data\rainy\2124115723.jpg,2124115723.jpg,rainy,2,train
data\sunny\s1149.jpg,s1149.jpg,sunny,4,train
data\sunny\20599586.jpg,20599586.jpg,sunny,4,train
data\cloudy\c2091.jpg,c2091.jpg,cloudy,0,train
data\sunny\s2986.jpg,s2986.jpg,sunny,4,train
data\sunny\s2146.jpg,s2146.jpg,sunny,4,train
data\sunny\30039509.jpg,30039509.jpg,sunny,4,train
data\cloudy\c2606.jpg,c2606.jpg,cloudy,0,train
data\sunny\s008.jpg,s008.jpg,sunny,4,train
data\sunny\shine146.jpg,shine146.jpg,sunny,4,train
data\sunny\s1845.jpg,s1845.jpg,sunny,4,train
data\cloudy\c1640.jpg,c1640.jpg,cloudy,0,train
data\cloudy\c2276.jpg,c2276.jpg,cloudy,0,train
data\rainy\1813.jpg,1813.jpg,rainy,2,train
data\rainy\1173.jpg,1173.jpg,rainy,2,train
data\cloudy\24644459.jpg,24644459.jpg,cloudy,0,train
data\sunny\s4138.jpg,s4138.jpg,sunny,4,train
data\cloudy\c2289.jpg,c2289.jpg,cloudy,0,train
data\snowy\1390.jpg,1390.jpg,snowy,3,train
data\sunny\s2792.jpg,s2792.jpg,sunny,4,train
data\cloudy\c4713.jpg,c4713.jpg,cloudy,0,train
data\cloudy\c0703.jpg,c0703.jpg,cloudy,0,train
data\foggy\4466.jpg,4466.jpg,foggy,1,train
data\foggy\6.jpg,6.jpg,foggy,1,train
data\cloudy\c4838.jpg,c4838.jpg,cloudy,0,train
data\foggy\foggy day-149.jpeg,foggy day-149.jpeg,foggy,1,train
data\sunny\s3879.jpg,s3879.jpg,sunny,4,train
data\cloudy\c0879.jpg,c0879.jpg,cloudy,0,train
data\sunny\20599647.jpg,20599647.jpg,sunny,4,train
data\sunny\s0972.jpg,s0972.jpg,sunny,4,train
data\cloudy\cloudy210.jpg,cloudy210.jpg,cloudy,0,train
data\cloudy\c2672.jpg,c2672.jpg,cloudy,0,train
data\sunny\21240332.jpg,21240332.jpg,sunny,4,train
data\sunny\s0376.jpg,s0376.jpg,sunny,4,train
data\rainy\48070392.jpg,48070392.jpg,rainy,2,train
data\cloudy\cloudy day-145.jpeg,cloudy day-145.jpeg,cloudy,0,train
data\sunny\s4327.jpg,s4327.jpg,sunny,4,train
data\cloudy\c3073.jpg,c3073.jpg,cloudy,0,train
data\cloudy\c1863.jpg,c1863.jpg,cloudy,0,train
data\cloudy\c050.jpg,c050.jpg,cloudy,0,train
data\sunny\s0635.jpg,s0635.jpg,sunny,4,train
data\sunny\s2106.jpg,s2106.jpg,sunny,4,train
data\cloudy\c2761.jpg,c2761.jpg,cloudy,0,train
data\cloudy\c0161.jpg,c0161.jpg,cloudy,0,train
data\foggy\4173.jpg,4173.jpg,foggy,1,train
data\foggy\4331.jpg,4331.jpg,foggy,1,train
data\snowy\3067348478.jpg,3067348478.jpg,snowy,3,train
data\sunny\s1857.jpg,s1857.jpg,sunny,4,train
data\cloudy\c0227.jpg,c0227.jpg,cloudy,0,train
data\rainy\1703.jpg,1703.jpg,rainy,2,train
data\rainy\rainy day-4.jpeg,rainy day-4.jpeg,rainy,2,train
data\rainy\rain119.jpg,rain119.jpg,rainy,2,train
data\cloudy\cloudy226.jpg,cloudy226.jpg,cloudy,0,train
data\sunny\shine104.jpg,shine104.jpg,sunny,4,train
data\snowy\0987.jpg,0987.jpg,snowy,3,train
data\foggy\4423.jpg,4423.jpg,foggy,1,train
data\sunny\s3800.jpg,s3800.jpg,sunny,4,train
data\snowy\2171207510.jpg,2171207510.jpg,snowy,3,train
data\sunny\25691123.jpg,25691123.jpg,sunny,4,train
data\sunny\s3963.jpg,s3963.jpg,sunny,4,train
data\sunny\shine71.jpg,shine71.jpg,sunny,4,train
data\sunny\s1981.jpg,s1981.jpg,sunny,4,train
data\cloudy\c1757.jpg,c1757.jpg,cloudy,0,train
data\snowy\snowy weather-23.jpeg,snowy weather-23.jpeg,snowy,3,train
data\cloudy\cloudy day-19.jpeg,cloudy day-19.jpeg,cloudy,0,train
data\cloudy\c4285.jpg,c4285.jpg,cloudy,0,train
data\cloudy\c2100.jpg,c2100.jpg,cloudy,0,train
data\sunny\s4731.jpg,s4731.jpg,sunny,4,train
data\snowy\3251130459.jpg,3251130459.jpg,snowy,3,train
data\snowy\snowy weather-148.jpeg,snowy weather-148.jpeg,snowy,3,train
data\cloudy\cloudy95.jpg,cloudy95.jpg,cloudy,0,train
data\cloudy\c3235.jpg,c3235.jpg,cloudy,0,train
data\cloudy\c3478.jpg,c3478.jpg,cloudy,0,train
data\sunny\6911106.jpg,6911106.jpg,sunny,4,train
data\cloudy\cloudy188.jpg,cloudy188.jpg,cloudy,0,train
data\sunny\s3151.jpg,s3151.jpg,sunny,4,train
data\foggy\4607.jpg,4607.jpg,foggy,1,train
data\cloudy\cloudy82.jpg,cloudy82.jpg,cloudy,0,train
data\snowy\3244194610.jpg,3244194610.jpg,snowy,3,train
data\sunny\s3819.jpg,s3819.jpg,sunny,4,train
data\foggy\95.jpg,95.jpg,foggy,1,train
data\sunny\s1017.jpg,s1017.jpg,sunny,4,train
data\sunny\s0007.jpg,s0007.jpg,sunny,4,train
data\cloudy\8461931.jpg,8461931.jpg,cloudy,0,train
data\snowy\snowy weather-114.jpeg,snowy weather-114.jpeg,snowy,3,train
data\cloudy\c2022.jpg,c2022.jpg,cloudy,0,train
data\snowy\3227735019.jpg,3227735019.jpg,snowy,3,train
data\rainy\1602.jpg,1602.jpg,rainy,2,train
data\snowy\snowy weather-51.jpeg,snowy weather-51.jpeg,snowy,3,train
data\sunny\s0950.jpg,s0950.jpg,sunny,4,train
data\cloudy\cloudy day-18.jpeg,cloudy day-18.jpeg,cloudy,0,train
data\cloudy\c2596.jpg,c2596.jpg,cloudy,0,train
data\cloudy\c0190.jpg,c0190.jpg,cloudy,0,train
data\snowy\506093674.jpg,506093674.jpg,snowy,3,train
data\cloudy\c1392.jpg,c1392.jpg,cloudy,0,train
data\foggy\186.jpg,186.jpg,foggy,1,train
data\snowy\3268467511.jpg,3268467511.jpg,snowy,3,train
data\snowy\612555427.jpg,612555427.jpg,snowy,3,train
data\cloudy\c4725.jpg,c4725.jpg,cloudy,0,train
data\snowy\1049.jpg,1049.jpg,snowy,3,train
data\sunny\s1685.jpg,s1685.jpg,sunny,4,train
data\sunny\s0728.jpg,s0728.jpg,sunny,4,train
data\snowy\1353.jpg,1353.jpg,snowy,3,train
data\sunny\s2435.jpg,s2435.jpg,sunny,4,train
data\sunny\s4737.jpg,s4737.jpg,sunny,4,train
data\sunny\s3779.jpg,s3779.jpg,sunny,4,train
data\rainy\662834960.jpg,662834960.jpg,rainy,2,train
data\foggy\2272853958.jpg,2272853958.jpg,foggy,1,train
data\sunny\s3445.jpg,s3445.jpg,sunny,4,train
data\sunny\s2694.jpg,s2694.jpg,sunny,4,train
data\rainy\2728664296.jpg,2728664296.jpg,rainy,2,train
data\cloudy\c0545.jpg,c0545.jpg,cloudy,0,train
data\snowy\3267344275.jpg,3267344275.jpg,snowy,3,train
data\sunny\s0621.jpg,s0621.jpg,sunny,4,train
data\foggy\foggy weather-98.jpeg,foggy weather-98.jpeg,foggy,1,train
data\foggy\4471.jpg,4471.jpg,foggy,1,train
data\sunny\sunny sky-11.jpeg,sunny sky-11.jpeg,sunny,4,train
data\cloudy\cloudy day-126.jpeg,cloudy day-126.jpeg,cloudy,0,train
data\sunny\s1224.jpg,s1224.jpg,sunny,4,train
data\sunny\s3868.jpg,s3868.jpg,sunny,4,train
data\cloudy\c4662.jpg,c4662.jpg,cloudy,0,train
data\cloudy\18150893.jpg,18150893.jpg,cloudy,0,train
data\rainy\1610.jpg,1610.jpg,rainy,2,train
data\snowy\2271158412.jpg,2271158412.jpg,snowy,3,train
data\cloudy\c1870.jpg,c1870.jpg,cloudy,0,train
data\cloudy\c4068.jpg,c4068.jpg,cloudy,0,train
data\rainy\rain135.jpg,rain135.jpg,rainy,2,train
data\sunny\s3143.jpg,s3143.jpg,sunny,4,train
data\cloudy\6869846.jpg,6869846.jpg,cloudy,0,train
data\snowy\1878958595.jpg,1878958595.jpg,snowy,3,train
data\sunny\s4618.jpg,s4618.jpg,sunny,4,train
data\foggy\foggy weather-125.jpeg,foggy weather-125.jpeg,foggy,1,train
data\foggy\foggy day-79.jpeg,foggy day-79.jpeg,foggy,1,train
data\sunny\s2624.jpg,s2624.jpg,sunny,4,train
data\cloudy\c1843.jpg,c1843.jpg,cloudy,0,train
data\foggy\40.jpg,40.jpg,foggy,1,train
data\sunny\s3593.jpg,s3593.jpg,sunny,4,train
data\foggy\2264490561.jpg,2264490561.jpg,foggy,1,train
data\rainy\2363310703.jpg,2363310703.jpg,rainy,2,train
data\sunny\s2174.jpg,s2174.jpg,sunny,4,train
data\rainy\rain95.jpg,rain95.jpg,rainy,2,train
data\rainy\1709.jpg,1709.jpg,rainy,2,train
data\cloudy\c4581.jpg,c4581.jpg,cloudy,0,train
data\cloudy\c1311.jpg,c1311.jpg,cloudy,0,train
data\cloudy\c3846.jpg,c3846.jpg,cloudy,0,train
data\sunny\s0701.jpg,s0701.jpg,sunny,4,train
data\foggy\4850.jpg,4850.jpg,foggy,1,train
data\sunny\s0218.jpg,s0218.jpg,sunny,4,train
data\cloudy\c2603.jpg,c2603.jpg,cloudy,0,train
data\sunny\s0900.jpg,s0900.jpg,sunny,4,train
data\cloudy\c3064.jpg,c3064.jpg,cloudy,0,train
data\sunny\s1075.jpg,s1075.jpg,sunny,4,train
data\cloudy\c3155.jpg,c3155.jpg,cloudy,0,train
data\rainy\638151991.jpg,638151991.jpg,rainy,2,train
data\sunny\s1021.jpg,s1021.jpg,sunny,4,train
data\rainy\2345915053.jpg,2345915053.jpg,rainy,2,train
data\cloudy\cloudy241.jpg,cloudy241.jpg,cloudy,0,train
data\cloudy\8920798.jpg,8920798.jpg,cloudy,0,train
data\sunny\s3669.jpg,s3669.jpg,sunny,4,train
data\cloudy\c3047.jpg,c3047.jpg,cloudy,0,train
data\sunny\s0754.jpg,s0754.jpg,sunny,4,train
data\sunny\s0581.jpg,s0581.jpg,sunny,4,train
data\foggy\4613.jpg,4613.jpg,foggy,1,train
data\cloudy\c2257.jpg,c2257.jpg,cloudy,0,train
data\snowy\365886135.jpg,365886135.jpg,snowy,3,train
data\snowy\1014.jpg,1014.jpg,snowy,3,train
data\cloudy\c0122.jpg,c0122.jpg,cloudy,0,train
data\rainy\1501.jpg,1501.jpg,rainy,2,train
data\sunny\s4458.jpg,s4458.jpg,sunny,4,train
data\cloudy\c0757.jpg,c0757.jpg,cloudy,0,train
data\foggy\4411.jpg,4411.jpg,foggy,1,train
data\cloudy\c1931.jpg,c1931.jpg,cloudy,0,train
data\rainy\1475.jpg,1475.jpg,rainy,2,train
data\sunny\s1824.jpg,s1824.jpg,sunny,4,train
data\cloudy\11922320.jpg,11922320.jpg,cloudy,0,train
data\rainy\rain9.jpg,rain9.jpg,rainy,2,train
data\snowy\2312910936.jpg,2312910936.jpg,snowy,3,train
data\rainy\1215755410.jpg,1215755410.jpg,rainy,2,train
data\sunny\26323622.jpg,26323622.jpg,sunny,4,train
data\foggy\4810.jpg,4810.jpg,foggy,1,train
data\rainy\1288.jpg,1288.jpg,rainy,2,train
data\cloudy\c4945.jpg,c4945.jpg,cloudy,0,train
data\cloudy\c2001.jpg,c2001.jpg,cloudy,0,train
data\cloudy\c0866.jpg,c0866.jpg,cloudy,0,train
data\cloudy\c2876.jpg,c2876.jpg,cloudy,0,train
data\sunny\s4907.jpg,s4907.jpg,sunny,4,train
data\sunny\12150042.jpg,12150042.jpg,sunny,4,train
data\sunny\26525194.jpg,26525194.jpg,sunny,4,train
data\sunny\s4959.jpg,s4959.jpg,sunny,4,train
data\cloudy\c4492.jpg,c4492.jpg,cloudy,0,train
data\rainy\2228732545.jpg,2228732545.jpg,rainy,2,train
data\cloudy\27950219.jpg,27950219.jpg,cloudy,0,train
data\sunny\s4443.jpg,s4443.jpg,sunny,4,train
data\sunny\s1805.jpg,s1805.jpg,sunny,4,train
data\sunny\3753762.jpg,3753762.jpg,sunny,4,train
data\rainy\rainy weather-134.jpeg,rainy weather-134.jpeg,rainy,2,train
data\cloudy\c4538.jpg,c4538.jpg,cloudy,0,train
data\sunny\s2124.jpg,s2124.jpg,sunny,4,train
data\sunny\s0185.jpg,s0185.jpg,sunny,4,train
data\sunny\s2873.jpg,s2873.jpg,sunny,4,train
data\sunny\9363256.jpg,9363256.jpg,sunny,4,train
data\snowy\3199319247.jpg,3199319247.jpg,snowy,3,train
data\sunny\s1797.jpg,s1797.jpg,sunny,4,train
data\sunny\sunny sky-116.jpeg,sunny sky-116.jpeg,sunny,4,train
data\rainy\2243175924.jpg,2243175924.jpg,rainy,2,train
data\sunny\sunny weather-88.jpeg,sunny weather-88.jpeg,sunny,4,train
data\cloudy\c1885.jpg,c1885.jpg,cloudy,0,train
data\sunny\s2429.jpg,s2429.jpg,sunny,4,train
data\cloudy\c2153.jpg,c2153.jpg,cloudy,0,train
data\sunny\s4976.jpg,s4976.jpg,sunny,4,train
data\sunny\s0345.jpg,s0345.jpg,sunny,4,train
data\cloudy\c2737.jpg,c2737.jpg,cloudy,0,train
data\sunny\s0819.jpg,s0819.jpg,sunny,4,train
data\rainy\rainy day-110.jpeg,rainy day-110.jpeg,rainy,2,train
data\cloudy\c0503.jpg,c0503.jpg,cloudy,0,train
data\foggy\4156.jpg,4156.jpg,foggy,1,train
data\cloudy\c3652.jpg,c3652.jpg,cloudy,0,train
data\cloudy\c0298.jpg,c0298.jpg,cloudy,0,train
data\sunny\s0686.jpg,s0686.jpg,sunny,4,train
data\rainy\2341456069.jpg,2341456069.jpg,rainy,2,train
data\sunny\s3901.jpg,s3901.jpg,sunny,4,train
data\sunny\s0276.jpg,s0276.jpg,sunny,4,train
data\snowy\1440.jpg,1440.jpg,snowy,3,train
data\cloudy\c0144.jpg,c0144.jpg,cloudy,0,train
data\sunny\s3024.jpg,s3024.jpg,sunny,4,train
data\cloudy\cloudy295.jpg,cloudy295.jpg,cloudy,0,train
data\sunny\s2348.jpg,s2348.jpg,sunny,4,train
data\snowy\snowy day-44.jpeg,snowy day-44.jpeg,snowy,3,train
data\sunny\s3625.jpg,s3625.jpg,sunny,4,train
data\snowy\356144490.jpg,356144490.jpg,snowy,3,train
data\sunny\s2304.jpg,s2304.jpg,sunny,4,train
data\cloudy\c3486.jpg,c3486.jpg,cloudy,0,train
data\foggy\foggy day-38.jpeg,foggy day-38.jpeg,foggy,1,train
data\sunny\s1743.jpg,s1743.jpg,sunny,4,train
data\rainy\1452286120.jpg,1452286120.jpg,rainy,2,train
data\cloudy\c1680.jpg,c1680.jpg,cloudy,0,train
data\sunny\s0741.jpg,s0741.jpg,sunny,4,train
data\snowy\snowy weather-91.jpeg,snowy weather-91.jpeg,snowy,3,train
data\cloudy\c1247.jpg,c1247.jpg,cloudy,0,train
data\cloudy\c1782.jpg,c1782.jpg,cloudy,0,train
data\snowy\4739755.jpg,4739755.jpg,snowy,3,train
data\cloudy\c2387.jpg,c2387.jpg,cloudy,0,train
data\cloudy\c4101.jpg,c4101.jpg,cloudy,0,train
data\cloudy\c2333.jpg,c2333.jpg,cloudy,0,train
data\foggy\4476.jpg,4476.jpg,foggy,1,train
data\sunny\s3848.jpg,s3848.jpg,sunny,4,train
data\cloudy\23536719.jpg,23536719.jpg,cloudy,0,train
data\rainy\rainy day-70.jpeg,rainy day-70.jpeg,rainy,2,train
data\cloudy\c0797.jpg,c0797.jpg,cloudy,0,train
data\cloudy\c0784.jpg,c0784.jpg,cloudy,0,train
data\sunny\sunny sky-78.jpeg,sunny sky-78.jpeg,sunny,4,train
data\snowy\1256892022.jpg,1256892022.jpg,snowy,3,train
data\sunny\s4927.jpg,s4927.jpg,sunny,4,train
data\cloudy\cloudy284.jpg,cloudy284.jpg,cloudy,0,train
data\cloudy\14681047.jpg,14681047.jpg,cloudy,0,train
data\cloudy\c2148.jpg,c2148.jpg,cloudy,0,train
data\sunny\s1284.jpg,s1284.jpg,sunny,4,train
data\sunny\s1863.jpg,s1863.jpg,sunny,4,train
data\sunny\s1683.jpg,s1683.jpg,sunny,4,train
data\foggy\2638875860.jpg,2638875860.jpg,foggy,1,train
data\cloudy\c1425.jpg,c1425.jpg,cloudy,0,train
data\sunny\s3615.jpg,s3615.jpg,sunny,4,train
data\rainy\1478.jpg,1478.jpg,rainy,2,train
data\sunny\s3311.jpg,s3311.jpg,sunny,4,train
data\cloudy\cloudy day-62.jpeg,cloudy day-62.jpeg,cloudy,0,train
data\rainy\516510411.jpg,516510411.jpg,rainy,2,train
data\cloudy\c3576.jpg,c3576.jpg,cloudy,0,train
data\cloudy\c3247.jpg,c3247.jpg,cloudy,0,train
data\sunny\s1207.jpg,s1207.jpg,sunny,4,train
data\rainy\302815789.jpg,302815789.jpg,rainy,2,train
data\sunny\27112283.jpg,27112283.jpg,sunny,4,train
data\sunny\s4914.jpg,s4914.jpg,sunny,4,train
data\rainy\376919379.jpg,376919379.jpg,rainy,2,train
data\foggy\foggy day-148.jpeg,foggy day-148.jpeg,foggy,1,train
data\rainy\2324656757.jpg,2324656757.jpg,rainy,2,train
data\sunny\s2990.jpg,s2990.jpg,sunny,4,train
data\sunny\s4191.jpg,s4191.jpg,sunny,4,train
data\sunny\s3949.jpg,s3949.jpg,sunny,4,train
data\cloudy\2053479.jpg,2053479.jpg,cloudy,0,train
data\cloudy\c0671.jpg,c0671.jpg,cloudy,0,train
